gene_name,Gene,Weight,Abs Weight
DUX4L50,DUX4L50,0.0013532857943442432,0.0013532857943442432
CHST6,CHST6,-0.001352405268685482,0.001352405268685482
C2orf91,C2orf91,0.0013515937654340587,0.0013515937654340587
SPEM2,SPEM2,-0.0013514636259012807,0.0013514636259012807
HMX1,HMX1,0.001351120337274603,0.001351120337274603
AC016705.2,AC016705.2,-0.0013508249992300943,0.0013508249992300943
OTX2,OTX2,0.0013502531128969453,0.0013502531128969453
AL590133.1,AL590133.1,-0.0013502079013828037,0.0013502079013828037
FER1L6-AS2,FER1L6-AS2,-0.0013494000650622676,0.0013494000650622676
NFE2,NFE2,-0.001349293035869387,0.001349293035869387
AC007016.1,AC007016.1,-0.0013443259870740624,0.0013443259870740624
HS3ST5,HS3ST5,-0.0013428705112408068,0.0013428705112408068
AC073210.3,AC073210.3,-0.0013421058678083752,0.0013421058678083752
AC005041.2,AC005041.2,-0.0013413660144959544,0.0013413660144959544
RNU6-323P,RNU6-323P,0.0013404703610058245,0.0013404703610058245
ZAR1,ZAR1,0.001340014929311219,0.001340014929311219
AKAP5,AKAP5,-0.0013393500905201936,0.0013393500905201936
MAJIN,MAJIN,0.0013390012485780798,0.0013390012485780798
BX119927.1,BX119927.1,0.0013375187115642548,0.0013375187115642548
AL357033.2,AL357033.2,-0.00133567524914212,0.00133567524914212
COL13A1,COL13A1,-0.0013355407769199583,0.0013355407769199583
CDK8P2,CDK8P2,-0.0013354844300895454,0.0013354844300895454
AC027627.1,AC027627.1,0.0013347032263198479,0.0013347032263198479
SERPINB7,SERPINB7,-0.0013346395168439872,0.0013346395168439872
FOXN4,FOXN4,-0.0013346284304930267,0.0013346284304930267
LINC02542,LINC02542,0.0013337679531152784,0.0013337679531152784
NEUROD4,NEUROD4,-0.0013333121897357494,0.0013333121897357494
TRPC7,TRPC7,-0.0013330765172551067,0.0013330765172551067
MUC13,MUC13,-0.0013329758572283392,0.0013329758572283392
EVX1,EVX1,0.001332079929211406,0.001332079929211406
CAMKV,CAMKV,0.001332008729054283,0.001332008729054283
AC011944.1,AC011944.1,0.001330743147841996,0.001330743147841996
SLC9A3P2,SLC9A3P2,-0.0013289127159938387,0.0013289127159938387
AL451139.1,AL451139.1,0.0013273953679710378,0.0013273953679710378
LINC00945,LINC00945,-0.0013270457990984315,0.0013270457990984315
AL161652.1,AL161652.1,0.0013262699253429949,0.0013262699253429949
AP006261.1,AP006261.1,0.001326149816157181,0.001326149816157181
HELT,HELT,-0.0013257577823501824,0.0013257577823501824
MAPT-AS1,MAPT-AS1,0.0013254905394825048,0.0013254905394825048
POTEE,POTEE,0.0013247638361578047,0.0013247638361578047
OR7E110P,OR7E110P,0.001323945611417106,0.001323945611417106
CBLN2,CBLN2,-0.0013235244375723685,0.0013235244375723685
AC013731.1,AC013731.1,-0.001321246168044002,0.001321246168044002
BECN2,BECN2,-0.0013208606257486834,0.0013208606257486834
TAF7L,TAF7L,0.0013204778201688203,0.0013204778201688203
IL21,IL21,-0.0013202374055886067,0.0013202374055886067
RPL6P7,RPL6P7,0.001318915305454366,0.001318915305454366
AC087379.2,AC087379.2,-0.0013188646757365885,0.0013188646757365885
ENTHD1,ENTHD1,-0.001318306052200784,0.001318306052200784
AL591074.2,AL591074.2,-0.001317698121529625,0.001317698121529625
LINC00518,LINC00518,-0.0013174030888973925,0.0013174030888973925
LINC02710,LINC02710,-0.0013167413016845736,0.0013167413016845736
FBXL21P,FBXL21P,0.0013159811475008825,0.0013159811475008825
TMEM179,TMEM179,-0.0013155896124854923,0.0013155896124854923
COLEC10,COLEC10,-0.0013155843556976706,0.0013155843556976706
UBBP2,UBBP2,-0.0013132900841405486,0.0013132900841405486
PAGE1,PAGE1,-0.0013124429869804765,0.0013124429869804765
AC024382.1,AC024382.1,-0.0013107591457159323,0.0013107591457159323
SCHLAP1,SCHLAP1,0.0013107123993759016,0.0013107123993759016
HSPA8P15,HSPA8P15,0.001309338517816095,0.001309338517816095
ZNF724,ZNF724,-0.001307969072456668,0.001307969072456668
ERP27,ERP27,-0.0013069772790015005,0.0013069772790015005
AC015883.1,AC015883.1,0.0013067292532793803,0.0013067292532793803
AL354796.1,AL354796.1,-0.001304976964032545,0.001304976964032545
AC091544.7,AC091544.7,0.0013030131622102925,0.0013030131622102925
PLA2G2C,PLA2G2C,-0.0013023080423643985,0.0013023080423643985
NUTM2F,NUTM2F,-0.001300948165125785,0.001300948165125785
AC005726.1,AC005726.1,-0.0012998628572120526,0.0012998628572120526
HS3ST3A1,HS3ST3A1,-0.0012997302337093958,0.0012997302337093958
LINC02389,LINC02389,-0.0012995877489021639,0.0012995877489021639
AP002852.1,AP002852.1,0.001298385151665317,0.001298385151665317
FCRL4,FCRL4,-0.0012972874082401418,0.0012972874082401418
RNA5SP449,RNA5SP449,0.0012970225687998905,0.0012970225687998905
C1orf167-AS1,C1orf167-AS1,-0.001296730604281178,0.001296730604281178
PCDH17,PCDH17,-0.0012950818872441686,0.0012950818872441686
APOBEC3H,APOBEC3H,0.001295027308588317,0.001295027308588317
KCNG2,KCNG2,0.001294767705045322,0.001294767705045322
AL031597.1,AL031597.1,0.0012926757875946107,0.0012926757875946107
MIR3197,MIR3197,0.0012910225271624731,0.0012910225271624731
SLITRK6,SLITRK6,0.0012894507533268056,0.0012894507533268056
AC091057.4,AC091057.4,-0.0012893858015513807,0.0012893858015513807
AL354984.2,AL354984.2,0.0012886725268964718,0.0012886725268964718
CLLU1-AS1,CLLU1-AS1,0.0012883169723090474,0.0012883169723090474
CHST11,CHST11,0.0012880440045041203,0.0012880440045041203
DEPDC7,DEPDC7,0.0012871505210496138,0.0012871505210496138
AL118511.2,AL118511.2,-0.0012850355432058314,0.0012850355432058314
AL354833.2,AL354833.2,0.0012849328322369594,0.0012849328322369594
MCHR2,MCHR2,-0.0012826718328260822,0.0012826718328260822
TUBB4A,TUBB4A,-0.0012820674747478576,0.0012820674747478576
FAM81B,FAM81B,0.0012809925636985133,0.0012809925636985133
ATP5MFP2,ATP5MFP2,-0.001280281537546402,0.001280281537546402
CD300LF,CD300LF,-0.0012795952770871322,0.0012795952770871322
GORAB-AS1,GORAB-AS1,-0.0012787936821178907,0.0012787936821178907
AC244502.3,AC244502.3,-0.0012782508363521905,0.0012782508363521905
RNU7-141P,RNU7-141P,0.001277125965755233,0.001277125965755233
ADIPOR1P2,ADIPOR1P2,-0.0012769854567002395,0.0012769854567002395
ZNF350-AS1,ZNF350-AS1,0.0012769773992255848,0.0012769773992255848
LINC01050,LINC01050,-0.0012764319834551764,0.0012764319834551764
AP001271.2,AP001271.2,0.0012755152532453178,0.0012755152532453178
LINC01895,LINC01895,0.0012754613214683228,0.0012754613214683228
CDX2,CDX2,0.00127535897974604,0.00127535897974604
AC004585.1,AC004585.1,-0.001274324377664387,0.001274324377664387
AC015909.4,AC015909.4,0.0012717209667326497,0.0012717209667326497
AL133279.1,AL133279.1,-0.0012709831520475669,0.0012709831520475669
MAP3K4-AS1,MAP3K4-AS1,0.0012707786094235478,0.0012707786094235478
AC027584.1,AC027584.1,0.0012691267500580584,0.0012691267500580584
AC016769.6,AC016769.6,-0.0012689522119423626,0.0012689522119423626
CFAP97D2,CFAP97D2,0.0012686433460796511,0.0012686433460796511
AC013457.1,AC013457.1,0.001266873590441291,0.001266873590441291
LINC01674,LINC01674,-0.0012666319693184834,0.0012666319693184834
LINC01992,LINC01992,-0.0012665859442424093,0.0012665859442424093
AP000593.2,AP000593.2,-0.001265063475354876,0.001265063475354876
AC010511.1,AC010511.1,-0.001264708656018973,0.001264708656018973
MIR7-3HG,MIR7-3HG,-0.0012644979729742086,0.0012644979729742086
SLIT1,SLIT1,0.001264496370062031,0.001264496370062031
AC132154.1,AC132154.1,-0.0012643839874151143,0.0012643839874151143
LYZL1,LYZL1,-0.0012641613920007732,0.0012641613920007732
RETN,RETN,-0.0012630009073079024,0.0012630009073079024
SNORD3B-1,SNORD3B-1,0.0012623919721483285,0.0012623919721483285
AC011447.3,AC011447.3,0.0012615678505377202,0.0012615678505377202
UGT1A6,UGT1A6,0.0012608963666728415,0.0012608963666728415
AL512353.2,AL512353.2,-0.0012595104430457912,0.0012595104430457912
CCDC195,CCDC195,0.001258192490869816,0.001258192490869816
AC130456.7,AC130456.7,0.0012568398468287344,0.0012568398468287344
AC245014.3,AC245014.3,0.0012564329588822558,0.0012564329588822558
SPATC1,SPATC1,-0.0012558546438252436,0.0012558546438252436
LINC00836,LINC00836,0.001255297230303472,0.001255297230303472
AL136981.4,AL136981.4,-0.0012545910034675064,0.0012545910034675064
CTNND2,CTNND2,-0.0012534889925448038,0.0012534889925448038
LINC02466,LINC02466,-0.0012526233497365652,0.0012526233497365652
LINC01655,LINC01655,-0.0012513492495725201,0.0012513492495725201
AC073176.2,AC073176.2,-0.0012511302188899984,0.0012511302188899984
AC016168.2,AC016168.2,0.0012499933569245694,0.0012499933569245694
MAL2-AS1,MAL2-AS1,0.0012494408006776738,0.0012494408006776738
SLC18A1,SLC18A1,0.001249435933531761,0.001249435933531761
LINC00434,LINC00434,-0.0012480816318211243,0.0012480816318211243
AC012366.1,AC012366.1,-0.0012466504625165268,0.0012466504625165268
MAD2L1P1,MAD2L1P1,0.0012460327743089067,0.0012460327743089067
GDNF,GDNF,-0.0012457399536514508,0.0012457399536514508
INSL4,INSL4,0.0012432552450738724,0.0012432552450738724
GTF2H2B,GTF2H2B,0.001242521661004142,0.001242521661004142
LRRC53,LRRC53,0.0012421406475412505,0.0012421406475412505
IMPA1P1,IMPA1P1,0.0012418522371760055,0.0012418522371760055
PHGR1,PHGR1,-0.0012410484692553308,0.0012410484692553308
THAP12P8,THAP12P8,0.0012406190796999306,0.0012406190796999306
AC010275.1,AC010275.1,0.0012387563679896838,0.0012387563679896838
AP001178.1,AP001178.1,-0.0012377130260238145,0.0012377130260238145
CDK8P1,CDK8P1,-0.0012375254337667887,0.0012375254337667887
AL512844.2,AL512844.2,-0.0012368691418321183,0.0012368691418321183
RASD2,RASD2,-0.0012359677403889508,0.0012359677403889508
AL589182.3,AL589182.3,-0.0012340364865137934,0.0012340364865137934
AC117377.1,AC117377.1,0.0012335652061349859,0.0012335652061349859
AC087235.2,AC087235.2,-0.0012331864515970905,0.0012331864515970905
LINC01489,LINC01489,-0.001232934320053493,0.001232934320053493
SRGAP3-AS2,SRGAP3-AS2,-0.0012324163380775812,0.0012324163380775812
AC244453.2,AC244453.2,0.0012323485872621992,0.0012323485872621992
GPR6,GPR6,-0.0012318232114307869,0.0012318232114307869
AC100832.2,AC100832.2,-0.001231656821656725,0.001231656821656725
NAT2,NAT2,-0.0012315807970741572,0.0012315807970741572
LINC02306,LINC02306,0.0012305635197347926,0.0012305635197347926
AC006974.1,AC006974.1,-0.0012297695507248656,0.0012297695507248656
PSKH2,PSKH2,-0.001228767708361685,0.001228767708361685
CBY3,CBY3,-0.0012283221106718085,0.0012283221106718085
MAGEB1,MAGEB1,0.001227651994762572,0.001227651994762572
KRT73,KRT73,0.0012258408101064992,0.0012258408101064992
CALCB,CALCB,0.001224246722032808,0.001224246722032808
S100A7,S100A7,-0.0012241461708265501,0.0012241461708265501
LINC00319,LINC00319,-0.0012229130403483208,0.0012229130403483208
NEUROD1,NEUROD1,-0.0012217767639525405,0.0012217767639525405
AC005972.3,AC005972.3,-0.001221682561189266,0.001221682561189266
LINC01338,LINC01338,-0.0012210207802481202,0.0012210207802481202
LINC01283,LINC01283,-0.0012200958030470503,0.0012200958030470503
OR7E122P,OR7E122P,-0.0012193529123267443,0.0012193529123267443
CHRNA5,CHRNA5,-0.0012187331613532487,0.0012187331613532487
AC079089.1,AC079089.1,0.0012187070609231106,0.0012187070609231106
AC103769.1,AC103769.1,0.0012178597058828237,0.0012178597058828237
CREB3L3,CREB3L3,0.0012142148905678362,0.0012142148905678362
AL138889.2,AL138889.2,-0.0012137148903878946,0.0012137148903878946
EFL1P1,EFL1P1,0.0012130685389072713,0.0012130685389072713
HOXB2,HOXB2,-0.0012123874993507186,0.0012123874993507186
SIX3-AS1,SIX3-AS1,-0.0012104201964182252,0.0012104201964182252
AC024451.4,AC024451.4,-0.001210099846576356,0.001210099846576356
MGC4859,MGC4859,-0.0012086646287730095,0.0012086646287730095
APOF,APOF,-0.001207689325074869,0.001207689325074869
PLA2G2F,PLA2G2F,-0.0012072521255627054,0.0012072521255627054
AC138761.1,AC138761.1,-0.0012068626528005022,0.0012068626528005022
AC019117.1,AC019117.1,0.0012066957081340295,0.0012066957081340295
AC010307.3,AC010307.3,0.0012064243116058848,0.0012064243116058848
SMIM34B,SMIM34B,-0.0012037492933268488,0.0012037492933268488
PTCRA,PTCRA,-0.001203311739178584,0.001203311739178584
DUX4L9,DUX4L9,-0.0012029005372880468,0.0012029005372880468
PADI1,PADI1,-0.0012024836790245554,0.0012024836790245554
AC073508.1,AC073508.1,0.0012024107353682935,0.0012024107353682935
AP000695.2,AP000695.2,-0.001202268508429839,0.001202268508429839
MIR4300HG,MIR4300HG,0.0012020683759364397,0.0012020683759364397
SOX1-OT,SOX1-OT,0.0012019149151288849,0.0012019149151288849
LINC02154,LINC02154,0.0012012608910066118,0.0012012608910066118
RASGRF1,RASGRF1,0.0011998184807689755,0.0011998184807689755
AL773573.1,AL773573.1,-0.001199310118703163,0.001199310118703163
AC019118.1,AC019118.1,0.0011990543208286284,0.0011990543208286284
AC018558.7,AC018558.7,-0.0011987900002385303,0.0011987900002385303
AC068580.2,AC068580.2,-0.0011962234430594816,0.0011962234430594816
AC016885.2,AC016885.2,0.001195351428187592,0.001195351428187592
GRHL3,GRHL3,-0.0011930219660808263,0.0011930219660808263
MYCNUT,MYCNUT,-0.0011919267362076808,0.0011919267362076808
AL365436.2,AL365436.2,0.001190186599209804,0.001190186599209804
AC034223.2,AC034223.2,-0.0011892404149695425,0.0011892404149695425
CYP2W1,CYP2W1,-0.0011868624423790792,0.0011868624423790792
AC073342.1,AC073342.1,0.0011862994653677353,0.0011862994653677353
AC026462.5,AC026462.5,-0.0011855233016456069,0.0011855233016456069
TEX36,TEX36,0.0011837025881174332,0.0011837025881174332
AL135818.3,AL135818.3,-0.0011823732568383874,0.0011823732568383874
ADGB,ADGB,0.0011823433887315448,0.0011823433887315448
POU4F1,POU4F1,0.001182320157667066,0.001182320157667066
OR4K7P,OR4K7P,-0.0011809719486136844,0.0011809719486136844
AC138409.3,AC138409.3,-0.0011795523516113114,0.0011795523516113114
MYOCOS,MYOCOS,-0.001178938949064983,0.001178938949064983
AC097515.1,AC097515.1,0.0011787193032802522,0.0011787193032802522
MT1G,MT1G,-0.0011780964504971992,0.0011780964504971992
AC105275.2,AC105275.2,0.0011780791846708184,0.0011780791846708184
CASC6,CASC6,0.0011767873663851118,0.0011767873663851118
RPL31P44,RPL31P44,0.0011767115363029075,0.0011767115363029075
SNAP47-AS1,SNAP47-AS1,0.0011765584251492067,0.0011765584251492067
ASCL4,ASCL4,0.001175638563989266,0.001175638563989266
MGAT4D,MGAT4D,0.0011755137383305234,0.0011755137383305234
AC027801.2,AC027801.2,0.0011748612698254902,0.0011748612698254902
FAIM2,FAIM2,0.0011739762156247158,0.0011739762156247158
PHF2P2,PHF2P2,-0.001173202427453722,0.001173202427453722
CALR4P,CALR4P,-0.0011723932023355373,0.0011723932023355373
LINC00276,LINC00276,-0.0011723147644312215,0.0011723147644312215
AL162713.1,AL162713.1,-0.0011720532253195197,0.0011720532253195197
AC003005.2,AC003005.2,0.0011719306530975945,0.0011719306530975945
RN7SL255P,RN7SL255P,0.0011718389847405958,0.0011718389847405958
TAFA5,TAFA5,-0.001168635416823937,0.001168635416823937
LINC01711,LINC01711,-0.0011680394955036794,0.0011680394955036794
MTCO1P53,MTCO1P53,-0.0011675302430108067,0.0011675302430108067
AC073172.1,AC073172.1,-0.0011671547434659593,0.0011671547434659593
OIT3,OIT3,-0.0011663866044346607,0.0011663866044346607
AL139220.1,AL139220.1,0.0011648067565113518,0.0011648067565113518
NECTIN4-AS1,NECTIN4-AS1,0.0011644326823074564,0.0011644326823074564
YBX2P1,YBX2P1,0.0011644111409125975,0.0011644111409125975
AC005993.1,AC005993.1,-0.0011640544508601425,0.0011640544508601425
CXADRP1,CXADRP1,0.001163897972322224,0.001163897972322224
CACNA1B,CACNA1B,-0.0011614488933871033,0.0011614488933871033
C1orf220,C1orf220,0.0011613121338545822,0.0011613121338545822
ADARB2-AS1,ADARB2-AS1,-0.0011597239132185154,0.0011597239132185154
LINGO3,LINGO3,-0.0011589261211209245,0.0011589261211209245
DPP3P2,DPP3P2,-0.0011584973045963537,0.0011584973045963537
CRCT1,CRCT1,-0.0011566534808106846,0.0011566534808106846
CAPN8,CAPN8,0.00115426367632307,0.00115426367632307
AL359792.1,AL359792.1,0.001153677151538479,0.001153677151538479
APOBEC4,APOBEC4,-0.0011535476707095933,0.0011535476707095933
LINC02287,LINC02287,-0.0011522110299984013,0.0011522110299984013
GRAMD4P8,GRAMD4P8,-0.0011520218160353689,0.0011520218160353689
AC091838.1,AC091838.1,-0.0011508123007746853,0.0011508123007746853
LINC02277,LINC02277,0.0011489105662923535,0.0011489105662923535
ATP4B,ATP4B,0.0011484971266730957,0.0011484971266730957
Z83818.2,Z83818.2,-0.0011480465216483948,0.0011480465216483948
AC012354.4,AC012354.4,0.0011477323803956102,0.0011477323803956102
AL359764.1,AL359764.1,0.001145684467528394,0.001145684467528394
AC104316.2,AC104316.2,-0.0011429324231249762,0.0011429324231249762
AC128685.1,AC128685.1,0.0011413280728497538,0.0011413280728497538
FAM230G,FAM230G,-0.0011407078502859778,0.0011407078502859778
BRINP2,BRINP2,0.0011376497950821224,0.0011376497950821224
ZBTB32,ZBTB32,0.0011372913270043731,0.0011372913270043731
RN7SKP214,RN7SKP214,0.0011355047327764821,0.0011355047327764821
AC087878.1,AC087878.1,-0.001135314784796474,0.001135314784796474
AL137018.1,AL137018.1,-0.0011347569804265067,0.0011347569804265067
AL034550.2,AL034550.2,-0.0011336447401558783,0.0011336447401558783
AC021594.1,AC021594.1,0.0011332971514778016,0.0011332971514778016
PGBD5,PGBD5,0.00113229110106868,0.00113229110106868
AL078605.1,AL078605.1,0.0011315415537638592,0.0011315415537638592
AL357972.1,AL357972.1,0.001131395976226977,0.001131395976226977
CTXN2,CTXN2,0.0011305967704666557,0.0011305967704666557
IL2RG,IL2RG,0.0011280093040630496,0.0011280093040630496
C6orf118,C6orf118,-0.0011270666747798827,0.0011270666747798827
LINC02223,LINC02223,-0.001126821567472376,0.001126821567472376
AC105219.2,AC105219.2,-0.0011265532492319302,0.0011265532492319302
SUB1P4,SUB1P4,0.0011248802754348511,0.0011248802754348511
AC139887.5,AC139887.5,-0.001124523501601593,0.001124523501601593
AL392183.1,AL392183.1,0.0011227536833794635,0.0011227536833794635
FAM238B,FAM238B,0.0011224116833546398,0.0011224116833546398
MTRNR2L7,MTRNR2L7,0.0011201601348945064,0.0011201601348945064
AC103703.1,AC103703.1,0.0011160867871391846,0.0011160867871391846
AL772337.3,AL772337.3,-0.0011160772715645287,0.0011160772715645287
CARD17,CARD17,-0.0011157916143754694,0.0011157916143754694
HPYR1,HPYR1,-0.0011120564029125598,0.0011120564029125598
AC034268.2,AC034268.2,0.0011095914432967665,0.0011095914432967665
SUSD2,SUSD2,-0.0011093944813870018,0.0011093944813870018
MIR1289-1,MIR1289-1,-0.00110790408007755,0.00110790408007755
AC093894.2,AC093894.2,-0.0011077927108332226,0.0011077927108332226
RHBDL2,RHBDL2,-0.001106569715048481,0.001106569715048481
ARHGAP16P,ARHGAP16P,-0.0011047685613930457,0.0011047685613930457
CCL1,CCL1,-0.0011040679332070043,0.0011040679332070043
LINC01094,LINC01094,-0.0011025222977771023,0.0011025222977771023
AC009804.1,AC009804.1,-0.0011008496428836696,0.0011008496428836696
LINC02324,LINC02324,0.0011006476782698487,0.0011006476782698487
AC005776.1,AC005776.1,0.0011002967128340023,0.0011002967128340023
MIR3122,MIR3122,-0.0010998638144140782,0.0010998638144140782
MIR3156-2,MIR3156-2,-0.00109960828291668,0.00109960828291668
MRPL35P3,MRPL35P3,0.0010991702721480068,0.0010991702721480068
AC090994.1,AC090994.1,0.0010991578584392493,0.0010991578584392493
LINC01298,LINC01298,0.001098921204093926,0.001098921204093926
ZNF474-AS1,ZNF474-AS1,-0.0010986833988733686,0.0010986833988733686
AC034213.1,AC034213.1,0.0010986542867280707,0.0010986542867280707
GAPDHP62,GAPDHP62,-0.0010983296082368948,0.0010983296082368948
CASC20,CASC20,-0.0010980601192340687,0.0010980601192340687
AC013762.1,AC013762.1,-0.0010975938321710385,0.0010975938321710385
MAT1A,MAT1A,-0.001097570498415714,0.001097570498415714
DUX4L37,DUX4L37,-0.0010970245909464988,0.0010970245909464988
AC019209.3,AC019209.3,-0.00109590339225415,0.00109590339225415
AL121949.1,AL121949.1,-0.001093848938796201,0.001093848938796201
PEX5L-AS1,PEX5L-AS1,-0.0010921617176467898,0.0010921617176467898
AC107419.1,AC107419.1,0.00109110106510418,0.00109110106510418
NUS1P2,NUS1P2,0.0010909013430848338,0.0010909013430848338
AC027281.1,AC027281.1,0.0010907159526085469,0.0010907159526085469
AC040963.1,AC040963.1,-0.0010899602969756477,0.0010899602969756477
TMEM45A,TMEM45A,-0.0010896460802181044,0.0010896460802181044
FO393414.3,FO393414.3,-0.001087184503698145,0.001087184503698145
KLF2P3,KLF2P3,-0.001086902491666638,0.001086902491666638
AL117382.1,AL117382.1,-0.0010846101220339075,0.0010846101220339075
MROH4P,MROH4P,0.001084323558177903,0.001084323558177903
HRG,HRG,0.001083678545627718,0.001083678545627718
AC087442.1,AC087442.1,-0.0010835938933050889,0.0010835938933050889
JCADP1,JCADP1,-0.0010832447590092683,0.0010832447590092683
IMPDH1P9,IMPDH1P9,0.0010830822085889339,0.0010830822085889339
ISX,ISX,-0.0010822326099178274,0.0010822326099178274
LINC00351,LINC00351,-0.0010819006832940355,0.0010819006832940355
PCSK6,PCSK6,0.001081728789602177,0.001081728789602177
IL36G,IL36G,-0.0010815518156290199,0.0010815518156290199
TAGLN3,TAGLN3,0.0010812640742693517,0.0010812640742693517
MINAR2,MINAR2,-0.0010805602169147836,0.0010805602169147836
AL158214.2,AL158214.2,-0.0010803344673978935,0.0010803344673978935
ASNSP1,ASNSP1,0.001079727596340213,0.001079727596340213
LINC01501,LINC01501,0.0010792931355215294,0.0010792931355215294
AC016044.1,AC016044.1,-0.001078562812920765,0.001078562812920765
AC006372.3,AC006372.3,-0.001077893758491655,0.001077893758491655
AL096855.1,AL096855.1,0.001075008639437565,0.001075008639437565
ZSCAN10,ZSCAN10,-0.0010745244644606133,0.0010745244644606133
H2AC5P,H2AC5P,-0.0010743590217088045,0.0010743590217088045
LINC02562,LINC02562,0.0010729812951247504,0.0010729812951247504
GABRA1,GABRA1,-0.001071494149935532,0.001071494149935532
LINC00668,LINC00668,0.001070542977478043,0.001070542977478043
BPIFB4,BPIFB4,0.0010703093617747319,0.0010703093617747319
AC022748.2,AC022748.2,-0.0010689808053569924,0.0010689808053569924
SSBL4P,SSBL4P,-0.0010676156354360396,0.0010676156354360396
AC131011.1,AC131011.1,0.001067567957948102,0.001067567957948102
AC010328.1,AC010328.1,-0.0010675251945619889,0.0010675251945619889
AC024559.1,AC024559.1,0.0010653477702021938,0.0010653477702021938
CRYBA4,CRYBA4,-0.0010639908270858812,0.0010639908270858812
AC108025.1,AC108025.1,0.0010618924323169408,0.0010618924323169408
AC099552.1,AC099552.1,0.001061686170145277,0.001061686170145277
AC018470.1,AC018470.1,0.0010612181515222178,0.0010612181515222178
NFYAP1,NFYAP1,-0.0010604137679010458,0.0010604137679010458
SEMG2,SEMG2,0.001059985515713935,0.001059985515713935
AACSP1,AACSP1,-0.001059940608835991,0.001059940608835991
AC023790.1,AC023790.1,-0.0010590422487232866,0.0010590422487232866
WNK4,WNK4,0.0010573140883413166,0.0010573140883413166
H2AC21,H2AC21,-0.0010564192221679757,0.0010564192221679757
COL12A1,COL12A1,0.001055535185131463,0.001055535185131463
CLEC19A,CLEC19A,-0.0010545934053489325,0.0010545934053489325
C15orf54,C15orf54,-0.0010535714700468054,0.0010535714700468054
TBX10,TBX10,-0.0010529173252307854,0.0010529173252307854
AL035414.1,AL035414.1,0.0010516029299344302,0.0010516029299344302
SMIM41,SMIM41,-0.0010510957855603608,0.0010510957855603608
AL136234.1,AL136234.1,-0.0010510090265550146,0.0010510090265550146
AC139100.1,AC139100.1,-0.001050276813675639,0.001050276813675639
HHLA1,HHLA1,0.0010486561998979671,0.0010486561998979671
COL9A3,COL9A3,0.0010486388643852604,0.0010486388643852604
AL355796.1,AL355796.1,0.0010478835226607679,0.0010478835226607679
AC004969.1,AC004969.1,0.001047393494756802,0.001047393494756802
MIR320B2,MIR320B2,0.0010466059378537583,0.0010466059378537583
AC010677.2,AC010677.2,-0.0010461653973588114,0.0010461653973588114
AL159156.1,AL159156.1,0.0010450912204387258,0.0010450912204387258
FAM163B,FAM163B,-0.0010444099149630125,0.0010444099149630125
AL513128.2,AL513128.2,0.0010442687120091768,0.0010442687120091768
AIM2,AIM2,0.0010438943545822144,0.0010438943545822144
LINC02783,LINC02783,0.0010430698345957592,0.0010430698345957592
AL161640.3,AL161640.3,0.001043039252957733,0.001043039252957733
HAR1B,HAR1B,-0.0010429535134617613,0.0010429535134617613
LINC02568,LINC02568,-0.0010411660984876812,0.0010411660984876812
AL512625.2,AL512625.2,-0.0010395171306327334,0.0010395171306327334
RPL23AP56,RPL23AP56,-0.001039432250518219,0.001039432250518219
CT83,CT83,0.0010388066459194043,0.0010388066459194043
LINC02577,LINC02577,-0.0010366140216437067,0.0010366140216437067
AP002001.2,AP002001.2,-0.0010352449710154133,0.0010352449710154133
AC023158.2,AC023158.2,-0.0010345238254368212,0.0010345238254368212
CSF3R,CSF3R,0.0010331775062029616,0.0010331775062029616
AL162391.1,AL162391.1,0.001033027237349221,0.001033027237349221
PTTG3P,PTTG3P,0.0010318624976397698,0.0010318624976397698
TRIM71,TRIM71,0.0010307423392159059,0.0010307423392159059
PLA2G3,PLA2G3,0.0010305098353770982,0.0010305098353770982
SPRR1B,SPRR1B,-0.0010296469945839067,0.0010296469945839067
AC005865.1,AC005865.1,-0.0010295763782520537,0.0010295763782520537
PDE6B-AS1,PDE6B-AS1,0.0010291389779515355,0.0010291389779515355
AC012354.7,AC012354.7,0.0010269080275960506,0.0010269080275960506
RN7SL219P,RN7SL219P,0.0010267735959065656,0.0010267735959065656
BTNL10,BTNL10,-0.0010267199370065112,0.0010267199370065112
SLN,SLN,-0.0010263961003733925,0.0010263961003733925
TANC2,TANC2,-0.0010263948866088258,0.0010263948866088258
PRSS56,PRSS56,-0.0010261559529789457,0.0010261559529789457
GRIN2C,GRIN2C,-0.0010255757677677343,0.0010255757677677343
SIX3,SIX3,0.0010252929776793796,0.0010252929776793796
FEZF1,FEZF1,-0.0010248248212486597,0.0010248248212486597
AC010998.1,AC010998.1,0.0010245053196078872,0.0010245053196078872
AL133243.1,AL133243.1,0.0010235257545731658,0.0010235257545731658
CHD5,CHD5,0.001022502099686788,0.001022502099686788
FGF7P1,FGF7P1,0.0010220122330440685,0.0010220122330440685
AC243829.1,AC243829.1,-0.0010215989796336798,0.0010215989796336798
CELA1,CELA1,-0.001019837258641816,0.001019837258641816
AL451007.3,AL451007.3,0.0010194850141415027,0.0010194850141415027
PTP4A2P2,PTP4A2P2,-0.0010194567746707535,0.0010194567746707535
IL37,IL37,-0.001018726711714154,0.001018726711714154
APOC2,APOC2,-0.0010186884100262536,0.0010186884100262536
SOWAHCP5,SOWAHCP5,0.0010182951983077526,0.0010182951983077526
AC017002.3,AC017002.3,-0.001018193849391779,0.001018193849391779
